block_id,endpoint,tick,scheduled,start,end,outcome,secs
b1,L1,85,397320.623160,397320.842463,397321.688681,missed,0.576702
b1,L2,57,397321.623043,397321.834248,397322.755500,met,0.707624
b1,L1,86,397322.623160,397322.976436,397323.125776,met,0.012529
b1,L1,87,397324.623160,397324.856941,397325.647602,missed,0.566738
b1,L2,58,397324.623043,397324.849913,397326.898078,met,1.875737
b1,L1,88,397326.623160,397326.943009,397327.101321,met,0.002118
b1,L1,89,397328.623160,397328.850905,397329.522484,missed,0.572963
b1,L2,59,397327.623043,397327.863764,397330.049534,missed,2.054591
b1,L1,90,397330.623160,397330.790504,397331.501609,missed,0.572223
b1,L2,60,397330.623043,397330.834698,397332.996842,missed,2.066637
b1,L1,91,397332.623160,397332.836196,397333.573985,missed,0.536223
b1,L2,61,397333.623043,397333.846839,397333.963050,met,0.002729
b1,L1,92,397334.623160,397334.857372,397335.578907,missed,0.513615
b1,L1,93,397336.623160,397336.866169,397337.436158,met,0.434734
b1,L2,62,397336.623043,397336.866129,397337.438358,met,0.435449
b1,L1,94,397338.623160,397338.859828,397339.527995,missed,0.564500
b1,L2,63,397339.623043,397339.845703,397340.282079,met,0.301484
b1,L1,95,397340.623160,397340.799199,397340.943595,met,0.004222
b1,L1,96,397342.623160,397342.869089,397343.579838,missed,0.574414
b1,L2,64,397342.623043,397342.866319,397343.876623,met,0.900549
b1,L1,97,397344.623160,397344.819690,397345.475580,missed,0.513559
b1,L1,98,397346.623160,397346.789105,397347.509446,missed,0.580769
b1,L2,65,397345.623043,397345.882539,397348.065960,missed,2.009400
b1,L1,99,397348.623160,397348.898508,397349.574505,missed,0.568977
b1,L2,66,397348.623043,397348.857429,397351.031937,missed,2.047241
b1,L1,100,397350.623160,397350.837068,397351.549488,missed,0.558192
b1,L2,67,397351.623043,397351.874486,397352.033651,met,0.020658
b1,L1,101,397352.623160,397352.844958,397353.589300,missed,0.572644
b1,L1,102,397354.623160,397354.872769,397355.216874,met,0.192668
b1,L2,68,397354.623043,397354.883973,397355.218727,met,0.186884
b1,L1,103,397356.623160,397356.946555,397357.662527,missed,0.570541
b1,L2,69,397357.623043,397357.932806,397359.030585,met,1.014832
b1,L1,104,397358.623160,397358.837763,397359.031107,met,0.104688
b1,L1,105,397360.623160,397360.858878,397361.558344,missed,0.573975
b1,L2,70,397360.623043,397360.861269,397362.561477,met,1.553188
b1,L1,106,397362.623160,397362.821250,397362.936249,met,0.005667
b1,L1,107,397364.623160,397364.820931,397365.531736,missed,0.565556
b1,L2,71,397363.623043,397363.812506,397365.995280,missed,2.074855
b1,L2,72,397366.623043,397366.864519,397367.017545,met,0.001510
b1,L1,108,397366.623160,397366.887765,397367.030445,met,0.001206
b1,L1,109,397368.623160,397368.808820,397369.576642,missed,0.576083
b1,L2,73,397369.623043,397369.815773,397370.275567,met,0.335743
b1,L1,110,397370.623160,397370.918930,397371.768992,missed,0.574051
b1,L1,111,397372.623160,397372.949419,397373.852839,missed,0.572461
b1,L2,74,397372.623043,397372.921606,397374.089249,met,0.905146
b1,L1,112,397374.623160,397374.879588,397375.699982,missed,0.559070
b1,L1,113,397376.623160,397376.805358,397377.576515,missed,0.575048
b1,L2,75,397375.623043,397375.978079,397377.818523,met,1.725810
b1,L1,114,397378.623160,397378.871271,397379.520810,missed,0.509719
b1,L2,76,397378.623043,397378.961491,397381.141056,missed,2.074712
b1,L1,115,397380.623160,397380.841486,397381.471371,missed,0.528150
b1,L2,77,397381.623043,397381.854934,397381.998125,met,0.015535
b1,L1,116,397382.623160,397382.834788,397383.564132,missed,0.576005
b1,L2,78,397384.623043,397384.812130,397385.387995,met,0.318626
b1,L1,117,397384.623160,397384.924872,397385.391576,met,0.295148
b1,L1,118,397386.623160,397387.022424,397387.847792,missed,0.562824
b1,L1,119,397388.623160,397388.858264,397389.094255,met,0.008250
b1,L2,79,397387.623043,397387.944188,397389.095647,met,0.940155
b1,L1,120,397390.623160,397391.012424,397391.764802,missed,0.578192
b1,L2,80,397390.623043,397391.001736,397393.163535,missed,2.019167
b1,L1,121,397392.623160,397392.981692,397393.271057,met,0.170110
b1,L1,122,397394.623160,397394.963177,397395.676642,missed,0.575363
b1,L2,81,397393.623043,397393.837017,397396.186654,missed,2.075423
b1,L2,82,397396.623043,397396.879096,397397.649263,met,0.571240
b1,L1,123,397396.623160,397397.002162,397397.757823,missed,0.507998
b1,L1,124,397398.623160,397398.886844,397399.590085,missed,0.551822
b1,L1,125,397400.623160,397400.948728,397401.691161,missed,0.530866
b1,L2,83,397399.623043,397399.928553,397402.209846,met,1.984204
b1,L1,126,397402.623160,397402.955482,397403.827917,missed,0.576586
b1,L2,84,397402.623043,397402.955009,397405.252777,missed,2.005731
b1,L1,127,397404.623160,397404.924295,397405.608655,missed,0.540424
b1,L2,85,397405.623043,397405.805063,397405.968153,met,0.003058
b1,L1,128,397406.623160,397406.870405,397407.570113,missed,0.565413
b1,L1,129,397408.623160,397408.946681,397409.654094,missed,0.575060
b1,L2,86,397408.623043,397408.941291,397411.179087,missed,2.076243
