resets_at_utc,host_tokens_until_max,min_pct,max_pct,delta_pct,pct_per_100M_tokens
2026-09-30T01:51Z,401995,0.0,0.0,0.0,
2026-09-30T01:52Z,624427,0.0,0.0,0.0,
2026-09-30T01:53Z,421843,0.0,0.0,0.0,
2026-09-30T01:54Z,425656,0.0,0.0,0.0,
2026-09-30T01:55Z,224015,0.0,0.0,0.0,
2026-09-30T01:57Z,898791,0.0,0.0,0.0,
2026-09-30T01:58Z,904378,0.0,0.0,0.0,
2026-09-30T01:59Z,914270,0.0,0.0,0.0,
2026-09-30T02:00Z,459363,0.0,0.0,0.0,
2026-09-30T02:01Z,461687,0.0,0.0,0.0,
2026-09-30T02:02Z,464320,0.0,0.0,0.0,
2026-09-30T02:03Z,465323,0.0,0.0,0.0,
2026-09-30T02:04Z,466458,0.0,0.0,0.0,
2026-09-30T02:05Z,467483,0.0,0.0,0.0,
2026-09-30T02:06Z,703276,0.0,0.0,0.0,
2026-09-30T02:07Z,711098,0.0,0.0,0.0,
2026-09-30T02:08Z,246723,0.0,0.0,0.0,
2026-09-30T02:12Z,107960,0.0,0.0,0.0,
2026-09-30T02:13Z,42624,0.0,0.0,0.0,
2026-09-30T02:14Z,88577,0.0,0.0,0.0,
2026-09-30T02:15Z,142885,0.0,0.0,0.0,
2026-09-30T02:16Z,206743,0.0,0.0,0.0,
2026-09-30T02:17Z,109344,0.0,0.0,0.0,
2026-09-30T02:18Z,67722,0.0,0.0,0.0,
2026-09-30T02:19Z,404222,0.0,0.0,0.0,
2026-09-30T02:20Z,260385,0.0,0.0,0.0,
2026-09-30T02:21Z,267992,0.0,0.0,0.0,
2026-09-30T02:22Z,376339,0.0,0.0,0.0,
2026-09-30T02:23Z,193428,0.0,0.0,0.0,
2026-09-30T02:24Z,395958,0.0,0.0,0.0,
2026-09-30T02:25Z,679720,0.0,0.0,0.0,
2026-09-30T02:26Z,237856,0.0,0.0,0.0,
2026-09-30T02:27Z,275831,0.0,0.0,0.0,
2026-09-30T02:28Z,437096,0.0,0.0,0.0,
2026-09-30T02:29Z,294770,0.0,0.0,0.0,
2026-09-30T02:30Z,744822,0.0,0.0,0.0,
2026-09-30T02:31Z,453689,0.0,0.0,0.0,
2026-09-30T02:32Z,306134,0.0,0.0,0.0,
2026-09-30T02:33Z,794180,0.0,0.0,0.0,
2026-09-30T02:34Z,172125,0.0,0.0,0.0,
2026-09-30T02:35Z,873440,0.0,0.0,0.0,
2026-09-30T02:36Z,710684,0.0,0.0,0.0,
2026-09-30T02:37Z,716125,0.0,0.0,0.0,
2026-09-30T02:38Z,540442,0.0,0.0,0.0,
2026-09-30T02:39Z,545587,0.0,0.0,0.0,
2026-09-30T02:40Z,554701,0.0,0.0,0.0,
2026-09-30T02:41Z,374189,0.0,0.0,0.0,
2026-09-30T02:42Z,377870,0.0,0.0,0.0,
2026-09-30T02:43Z,381673,0.0,0.0,0.0,
2026-09-30T02:44Z,384169,0.0,0.0,0.0,
2026-09-30T02:45Z,388781,0.0,0.0,0.0,
2026-09-30T02:46Z,395349,0.0,0.0,0.0,
2026-09-30T02:47Z,813152,0.0,0.0,0.0,
2026-09-30T02:48Z,631770,0.0,0.0,0.0,
2026-09-30T02:49Z,223139,0.0,0.0,0.0,
2026-09-30T02:51Z,105910,0.0,0.0,0.0,
2026-09-30T02:52Z,216264,0.0,0.0,0.0,
2026-09-30T02:53Z,123176,0.0,0.0,0.0,
2026-09-30T02:56Z,207857,0.0,0.0,0.0,
2026-09-30T02:57Z,148521,0.0,0.0,0.0,
2026-09-30T02:58Z,76071,0.0,0.0,0.0,
2026-09-30T02:59Z,232002,0.0,0.0,0.0,
2026-09-30T03:00Z,240216,0.0,0.0,0.0,
2026-09-30T03:01Z,82922,0.0,0.0,0.0,
2026-09-30T03:02Z,336180,0.0,0.0,0.0,
2026-09-30T03:03Z,95014,0.0,0.0,0.0,
2026-09-30T03:04Z,321130,0.0,0.0,0.0,
2026-09-30T03:05Z,216397,0.0,0.0,0.0,
2026-09-30T03:06Z,438028,0.0,0.0,0.0,
2026-09-30T03:07Z,226308,0.0,0.0,0.0,
2026-09-30T03:08Z,548482,0.0,0.0,0.0,
2026-09-30T03:09Z,295861,0.0,0.0,0.0,
2026-09-30T03:10Z,297656,0.0,0.0,0.0,
2026-09-30T03:11Z,753212,0.0,0.0,0.0,
2026-09-30T03:12Z,763720,0.0,0.0,0.0,
2026-09-30T03:13Z,308956,0.0,0.0,0.0,
2026-09-30T03:14Z,310883,0.0,0.0,0.0,
2026-09-30T03:15Z,469495,0.0,0.0,0.0,
2026-09-30T03:16Z,319648,0.0,0.0,0.0,
2026-09-30T03:17Z,324703,0.0,0.0,0.0,
2026-09-30T03:18Z,326073,0.0,0.0,0.0,
2026-09-30T03:19Z,165904,0.0,0.0,0.0,
2026-09-30T03:20Z,333030,0.0,0.0,0.0,
2026-09-30T03:21Z,673745,0.0,0.0,0.0,
2026-09-30T03:22Z,512645,0.0,0.0,0.0,
2026-09-30T03:23Z,346958,0.0,0.0,0.0,
2026-09-30T03:24Z,350113,0.0,0.0,0.0,
2026-09-30T03:25Z,351233,0.0,0.0,0.0,
2026-09-30T03:26Z,352397,0.0,0.0,0.0,
2026-09-30T03:27Z,357339,0.0,0.0,0.0,
2026-09-30T03:28Z,362506,0.0,0.0,0.0,
2026-09-30T03:29Z,363648,0.0,0.0,0.0,
2026-09-30T03:30Z,366426,0.0,0.0,0.0,
2026-09-30T03:31Z,367478,0.0,0.0,0.0,
2026-09-30T03:32Z,184260,0.0,0.0,0.0,
2026-09-30T03:33Z,369201,0.0,0.0,0.0,
2026-09-30T03:34Z,370249,0.0,0.0,0.0,
2026-09-30T03:35Z,371168,0.0,0.0,0.0,
2026-09-30T03:36Z,372102,0.0,0.0,0.0,
2026-09-30T03:37Z,372981,0.0,0.0,0.0,
2026-09-30T03:38Z,380025,0.0,0.0,0.0,
2026-09-30T03:39Z,575320,0.0,0.0,0.0,
2026-09-30T03:40Z,591842,0.0,0.0,0.0,
2026-09-30T03:41Z,828425,0.0,0.0,0.0,
2026-09-30T03:42Z,217908,0.0,0.0,0.0,
2026-09-30T03:43Z,32134,0.0,0.0,0.0,
2026-09-30T03:44Z,267869,0.0,0.0,0.0,
